w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,सुंदरता,beast,right,6,,,,,,,,,,,,,1,72,152,5,,,,,,,,,,,,,,,,,None,569.4717588210042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.744583356005,None,568.744583356005,None,right,1,0.7256273219973082,568.744583356005,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,कंबल,poldcemps,left,10,,,,,,,,,,,,,1,73,153,46,,,,,,,,,,,,,,,,,None,570.8325437070016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9752951450064,None,569.9752951450064,None,left,1,0.8556985120085301,569.9752951450064,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,नाजु,ceok,left,8,,,,,,,,,,,,,1,74,154,58,,,,,,,,,,,,,,,,,None,572.09523385801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.3362663880107,None,571.3362663880107,None,left,1,0.7571813340036897,571.3362663880107,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,असमल,beaufifsl,left,8,,,,,,,,,,,,,1,75,155,66,,,,,,,,,,,,,,,,,None,573.4605804090097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.598872269009,None,572.598872269009,None,left,1,0.8598123760020826,572.598872269009,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,मदान,gway,left,8,,,,,,,,,,,,,1,76,156,57,,,,,,,,,,,,,,,,,None,574.6239018780034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9643310110114,None,573.9643310110114,None,left,1,0.657898538003792,573.9643310110114,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,साल,age,right,6,,,,,,,,,,,,,1,77,157,0,,,,,,,,,,,,,,,,,None,575.8283374300081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.1273223740136,None,575.1273223740136,None,right,1,0.6994515769911231,575.1273223740136,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,मेंढक,doe,right,7,,,,,,,,,,,,,1,78,158,36,,,,,,,,,,,,,,,,,None,577.2297500740096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.3319367830118,None,576.3319367830118,None,right,1,0.8960482560069067,576.3319367830118,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,बातचीत,busg,left,10,,,,,,,,,,,,,1,79,159,43,,,,,,,,,,,,,,,,,None,579.1292506490136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7334079930006,None,577.7334079930006,None,left,1,1.3942646219948074,577.7334079930006,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please rate your hindi reading skill on 0-5.4,579.6309870360128,None,4,8.064978035006789,579.6309870360128,None,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please rate your english reading skill on 0-5.5,587.6998620370141,None,5,1.6519247270043707,587.6998620370141,None,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
