w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,thankstext.started,thankstext.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,जोकर,eyes,right,7,,,,,,,,,,,,,0,61,61,38,,,,,,,,,,,,,,,,,None,419.7678629820002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.9949894510064,None,418.9949894510064,None,right,1,0.7712027870002203,418.9949894510064,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जापान,cheat,right,7,,,,,,,,,,,,,0,62,62,22,,,,,,,,,,,,,,,,,None,421.05218146900006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2716940590035,None,420.2716940590035,None,right,1,0.7788381239952287,420.2716940590035,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,संट,subtraction,left,9,,,,,,,,,,,,,0,63,63,67,,,,,,,,,,,,,,,,,None,422.9951876520063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.55655149099766,None,421.55655149099766,None,left,1,1.4369935239956249,421.55655149099766,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,असमल,beaufifsl,left,8,,,,,,,,,,,,,0,64,64,66,,,,,,,,,,,,,,,,,None,424.5314258169965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.4990897749958,None,423.4990897749958,None,left,1,1.0306893640081398,423.4990897749958,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,केल,cauliflower,left,9,,,,,,,,,,,,,0,65,65,73,,,,,,,,,,,,,,,,,None,425.83533363499737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0356495199958,None,425.0356495199958,None,left,1,0.7979813629935961,425.0356495199958,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सुंदरता,beast,right,6,,,,,,,,,,,,,0,66,66,5,,,,,,,,,,,,,,,,,None,427.0233980129997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3392133140005,None,426.3392133140005,None,right,1,0.6825296829920262,426.3392133140005,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गहा,chulk,left,8,,,,,,,,,,,,,0,67,67,56,,,,,,,,,,,,,,,,,None,428.19881081000494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.5275736830081,None,427.5275736830081,None,left,1,0.6696115599916084,427.5275736830081,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,फूल,suggeyf,left,10,,,,,,,,,,,,,0,68,68,53,,,,,,,,,,,,,,,,,None,429.5847733200062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.7030801380024,None,428.7030801380024,None,left,1,0.8800482199876569,428.7030801380024,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,बाइन,atnton,left,8,,,,,,,,,,,,,0,69,69,61,,,,,,,,,,,,,,,,,None,430.9836695029953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1007821999956,None,430.1007821999956,None,left,1,0.8810372340085451,430.1007821999956,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गेंद,bat,right,6,,,,,,,,,,,,,0,70,70,4,,,,,,,,,,,,,,,,,None,432.737955745004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.4877264990064,None,431.4877264990064,None,right,1,1.248588064001524,431.4877264990064,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,आतंकवादी,bomb,right,6,,,,,,,,,,,,,0,71,71,7,,,,,,,,,,,,,,,,,None,434.1901033699978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.2418584459956,None,433.2418584459956,None,right,1,0.9465994909987785,433.2418584459956,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गहना,diamond,right,6,,,,,,,,,,,,,0,72,72,20,,,,,,,,,,,,,,,,,None,436.2025597000029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.69411994700204,None,434.69411994700204,None,right,1,1.5067843299912056,434.69411994700204,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,भावना,employer,right,7,,,,,,,,,,,,,0,73,73,24,,,,,,,,,,,,,,,,,None,437.37761861000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.70650086599926,None,436.70650086599926,None,right,1,0.6694727689900901,436.70650086599926,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अपरा,blackboard,left,9,,,,,,,,,,,,,0,74,74,75,,,,,,,,,,,,,,,,,None,440.3297625569976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.8816260290041,None,437.8816260290041,None,left,1,2.4464835609978763,437.8816260290041,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,असमल,rug,left,9,,,,,,,,,,,,,0,75,75,74,,,,,,,,,,,,,,,,,None,441.8511626510008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.8337016680016,None,440.8337016680016,None,left,1,1.015819302003365,440.8337016680016,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अजमदा,tricycle,left,9,,,,,,,,,,,,,0,76,76,72,,,,,,,,,,,,,,,,,None,443.0586646199954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3555289030046,None,442.3555289030046,None,left,1,0.7014977719954913,442.3555289030046,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,बहस,blaokbonvd,left,10,,,,,,,,,,,,,0,77,77,45,,,,,,,,,,,,,,,,,None,444.86665381600324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.56257350700616,None,443.56257350700616,None,left,1,1.302444671993726,443.56257350700616,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,संट,kitchen,left,9,,,,,,,,,,,,,0,78,78,76,,,,,,,,,,,,,,,,,None,447.9240845400054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.370855073008,None,445.370855073008,None,right,0,2.551567543996498,445.370855073008,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,टराव,lobster,left,9,,,,,,,,,,,,,0,79,79,78,,,,,,,,,,,,,,,,,None,449.10923903499497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.4284825390059,None,448.4284825390059,None,left,1,0.6790769859944703,448.4284825390059,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अजमदा,tricycle,left,9,,,,,,,,,,,,,1,0,80,72,,,,,,,,,,,,,,,,,None,450.12844517600024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.6136249840056,None,449.6136249840056,None,left,1,0.5131876969971927,449.6136249840056,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अभिनय,calm,right,7,,,,,,,,,,,,,1,1,81,35,,,,,,,,,,,,,,,,,None,451.1738345670019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.6324190269952,None,450.6324190269952,None,left,0,0.5397794409946073,450.6324190269952,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,कोमल,cure,right,7,,,,,,,,,,,,,1,2,82,34,,,,,,,,,,,,,,,,,None,452.49355848699633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.6783224300016,None,451.6783224300016,None,right,1,0.8136005379928974,451.6783224300016,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मछली,ucter,left,10,,,,,,,,,,,,,1,3,83,52,,,,,,,,,,,,,,,,,None,453.82007658200746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.9974836580077,None,452.9974836580077,None,left,1,0.8209358559979592,452.9974836580077,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,संट,kitchen,left,9,,,,,,,,,,,,,1,4,84,76,,,,,,,,,,,,,,,,,None,455.18544416999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.32420419200207,None,454.32420419200207,None,right,0,0.8595454540045466,454.32420419200207,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,भीड़,crowd,right,6,,,,,,,,,,,,,1,5,85,17,,,,,,,,,,,,,,,,,None,457.2459948500036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.6897804750042,None,455.6897804750042,None,right,1,1.5545507579954574,455.6897804750042,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,खेती,dollars,right,7,,,,,,,,,,,,,1,6,86,21,,,,,,,,,,,,,,,,,None,458.5242097270093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.7503586800012,None,457.7503586800012,None,right,1,0.7722017089981819,457.7503586800012,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मगरम,hodker,left,8,,,,,,,,,,,,,1,7,87,54,,,,,,,,,,,,,,,,,None,459.7228914879961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.0302436990023,None,459.0302436990023,None,left,1,0.6907481030066265,459.0302436990023,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जापान,cheat,right,7,,,,,,,,,,,,,1,8,88,22,,,,,,,,,,,,,,,,,None,461.0938276829984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.22667552200437,None,460.22667552200437,None,right,1,0.865516480000224,460.22667552200437,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सावधान,caklqblower,left,10,,,,,,,,,,,,,1,9,89,44,,,,,,,,,,,,,,,,,None,462.4768712250079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.59832084299705,None,461.59832084299705,None,left,1,0.8769131989974994,461.59832084299705,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,परावान,octopus,left,9,,,,,,,,,,,,,1,10,90,69,,,,,,,,,,,,,,,,,None,463.9604015460063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.98070983600337,None,462.98070983600337,None,left,1,0.9780464259965811,462.98070983600337,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,साल,age,right,6,,,,,,,,,,,,,1,11,91,0,,,,,,,,,,,,,,,,,None,465.1180257560045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.4644285969989,None,464.4644285969989,None,right,1,0.6519535090046702,464.4644285969989,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सुंदरता,beast,right,6,,,,,,,,,,,,,1,12,92,5,,,,,,,,,,,,,,,,,None,466.2704148930061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.62218449600914,None,465.62218449600914,None,right,1,0.6465305159945274,465.62218449600914,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,असमल,beaufifsl,left,8,,,,,,,,,,,,,1,13,93,66,,,,,,,,,,,,,,,,,None,467.62529202700534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.7748645380052,None,466.7748645380052,None,left,1,0.8487912299897289,466.7748645380052,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,विमान,decision,right,7,,,,,,,,,,,,,1,14,94,31,,,,,,,,,,,,,,,,,None,468.8503542050021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.12974593300896,None,468.12974593300896,None,left,0,0.7189411799918162,468.12974593300896,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,भगवान,temple,right,6,,,,,,,,,,,,,1,15,95,15,,,,,,,,,,,,,,,,,None,469.93792272300925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.35446759400656,None,469.35446759400656,None,right,1,0.5818172479921486,469.35446759400656,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नल,ltbster,left,10,,,,,,,,,,,,,1,16,96,47,,,,,,,,,,,,,,,,,None,471.23028740599693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4421916430001,None,470.4421916430001,None,left,1,0.786458840011619,470.4421916430001,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गुफा,perigrm,left,10,,,,,,,,,,,,,1,17,97,51,,,,,,,,,,,,,,,,,None,473.46003843400104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7341940970073,None,471.7341940970073,None,right,0,1.7241855030006263,471.7341940970073,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अजमदा,uttac,left,8,,,,,,,,,,,,,1,18,98,62,,,,,,,,,,,,,,,,,None,474.63040703799925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.96404004099895,None,473.96404004099895,None,left,1,0.6647242420003749,473.96404004099895,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सलाह,mabapine,left,10,,,,,,,,,,,,,1,19,99,42,,,,,,,,,,,,,,,,,None,476.20537296900875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.1346906749968,None,475.1346906749968,None,left,1,1.0690378709987272,475.1346906749968,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,बहस,blaokbonvd,left,10,,,,,,,,,,,,,1,20,100,45,,,,,,,,,,,,,,,,,None,477.6401884340012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.70957447300316,None,476.70957447300316,None,left,1,0.9289569620013935,476.70957447300316,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,रात,day,right,6,,,,,,,,,,,,,1,21,101,19,,,,,,,,,,,,,,,,,None,478.7513710820058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.14486090700666,None,478.14486090700666,None,right,1,0.6048107419919688,478.14486090700666,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गाड़ी,auto,right,6,,,,,,,,,,,,,1,22,102,2,,,,,,,,,,,,,,,,,None,479.87088919599773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.25589649399626,None,479.25589649399626,None,right,1,0.6131262420094572,479.25589649399626,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,आतंकवादी,bomb,right,6,,,,,,,,,,,,,1,23,103,7,,,,,,,,,,,,,,,,,None,480.9036535759951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.37529948299925,None,480.37529948299925,None,right,1,0.5267010450043017,480.37529948299925,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,भावना,employer,right,7,,,,,,,,,,,,,1,24,104,24,,,,,,,,,,,,,,,,,None,482.00790701400547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4081249459996,None,481.4081249459996,None,right,1,0.5981284059962491,481.4081249459996,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,परावान,valuable,left,9,,,,,,,,,,,,,1,25,105,79,,,,,,,,,,,,,,,,,None,483.2131344320078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.51189686599537,None,482.51189686599537,None,left,1,0.6996001020015683,482.51189686599537,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,लड़की,boy,right,6,,,,,,,,,,,,,1,26,106,10,,,,,,,,,,,,,,,,,None,484.2048344180075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.71716561900394,None,483.71716561900394,None,right,1,0.4860228939942317,483.71716561900394,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नेता,area,right,7,,,,,,,,,,,,,1,27,107,32,,,,,,,,,,,,,,,,,None,485.14500620799663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.7087198530062,None,484.7087198530062,None,right,1,0.4346599620039342,484.7087198530062,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गायक,dancer,right,6,,,,,,,,,,,,,1,28,108,18,,,,,,,,,,,,,,,,,None,486.4895949290076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6489747519954,None,485.6489747519954,None,right,1,0.8389851020037895,485.6489747519954,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,खोज,expensive,right,7,,,,,,,,,,,,,1,29,109,29,,,,,,,,,,,,,,,,,None,487.6744106200058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.9935108630016,None,486.9935108630016,None,right,1,0.6792631819989765,486.9935108630016,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,यूोप,builde,left,8,,,,,,,,,,,,,1,30,110,55,,,,,,,,,,,,,,,,,None,489.1520436550054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.178377646007,None,488.178377646007,None,left,1,0.9720042539993301,488.178377646007,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नाजु,ceok,left,8,,,,,,,,,,,,,1,31,111,58,,,,,,,,,,,,,,,,,None,490.4266094080085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.6557490940031,None,489.6557490940031,None,left,1,0.7692075439990731,489.6557490940031,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,फूल,suggeyf,left,10,,,,,,,,,,,,,1,32,112,53,,,,,,,,,,,,,,,,,None,491.9728557900089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.93084104100126,None,490.93084104100126,None,left,1,1.0403363299992634,490.93084104100126,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मैदान,blush,right,7,,,,,,,,,,,,,1,33,113,26,,,,,,,,,,,,,,,,,None,493.30222148699977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.47723325200786,None,492.47723325200786,None,right,1,0.8233386440115282,492.47723325200786,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,बातचीत,busg,left,10,,,,,,,,,,,,,1,34,114,43,,,,,,,,,,,,,,,,,None,494.5230252860056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8064613780007,None,493.8064613780007,None,left,1,0.7148793130036211,493.8064613780007,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सच,copy,right,7,,,,,,,,,,,,,1,35,115,25,,,,,,,,,,,,,,,,,None,495.73247660799825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0268895610061,None,495.0268895610061,None,right,1,0.7039387769909808,495.0268895610061,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,बाइन,atnton,left,8,,,,,,,,,,,,,1,36,116,61,,,,,,,,,,,,,,,,,None,497.02344508199894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.2368342359987,None,496.2368342359987,None,left,1,0.7846307629952207,496.2368342359987,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जापान,china,right,6,,,,,,,,,,,,,1,37,117,14,,,,,,,,,,,,,,,,,None,498.28895157000807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5284129700012,None,497.5284129700012,None,right,1,0.7588412360055372,497.5284129700012,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,वकी,averake,left,8,,,,,,,,,,,,,1,38,118,63,,,,,,,,,,,,,,,,,None,499.4619070990011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.79315350700927,None,498.79315350700927,None,left,1,0.6670992069994099,498.79315350700927,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,तीर,bow,right,6,,,,,,,,,,,,,1,39,119,8,,,,,,,,,,,,,,,,,None,500.5182643910084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.96643135900376,None,499.96643135900376,None,right,1,0.5501475280034356,499.96643135900376,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,टराव,lobster,left,9,,,,,,,,,,,,,1,40,120,78,,,,,,,,,,,,,,,,,None,501.83218776399735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0226777540083,None,501.0226777540083,None,left,1,0.8077947989950189,501.0226777540083,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,काम,imhge,left,10,,,,,,,,,,,,,1,41,121,40,,,,,,,,,,,,,,,,,None,503.2342611220083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.33688480099954,None,502.33688480099954,None,left,1,0.8957245240017073,502.33688480099954,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अपरा,blackboard,left,9,,,,,,,,,,,,,1,42,122,75,,,,,,,,,,,,,,,,,None,504.9447884429974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.73893409600714,None,503.73893409600714,None,left,1,1.2042219010036206,503.73893409600714,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
